word,num_rows,is_successful
widow,4,SUCCESS
baron,4,SUCCESS
sepia,6,SUCCESS
FLUTE,3,SUCCESS
WHISK,6,SUCCESS
BRUNT,4,SUCCESS
email,4,SUCCESS
WRING,5,SUCCESS
CHOSE,4,SUCCESS
moist,6,SUCCESS
butch,5,SUCCESS
ODDER,6,FAIL
stand,2,SUCCESS
threw,4,SUCCESS
bused,5,SUCCESS
BOOTY,6,SUCCESS
peril,6,SUCCESS
blend,2,SUCCESS
IRONY,3,SUCCESS
cover,4,SUCCESS
lathe,5,SUCCESS
BOXER,6,FAIL
covey,4,SUCCESS
FAINT,3,SUCCESS
SHINE,3,SUCCESS
moody,6,FAIL
CAGEY,6,SUCCESS
REFER,6,FAIL
story,3,SUCCESS
grasp,4,SUCCESS
VIDEO,4,SUCCESS
squat,4,SUCCESS
FLANK,4,SUCCESS
ivory,4,SUCCESS
INLET,4,SUCCESS
TACIT,4,SUCCESS
HAREM,4,SUCCESS
GRUNT,5,SUCCESS
truss,5,SUCCESS
UDDER,4,SUCCESS
SKULL,6,FAIL
broke,6,SUCCESS
serum,4,SUCCESS
alike,5,SUCCESS
molar,5,SUCCESS
VAGUE,4,SUCCESS
polyp,4,SUCCESS
taboo,6,SUCCESS
CYBER,3,SUCCESS
YEARN,4,SUCCESS
THUMP,3,SUCCESS
cloth,4,SUCCESS
STUNG,4,SUCCESS
BLANK,2,SUCCESS
deuce,6,SUCCESS
ENACT,3,SUCCESS
CLINK,3,SUCCESS
joker,6,SUCCESS
SWILL,6,SUCCESS
SIREN,3,SUCCESS
manor,5,SUCCESS
knoll,6,SUCCESS
REHAB,4,SUCCESS
elbow,3,SUCCESS
REIGN,6,FAIL
shuck,5,SUCCESS
QUITE,4,SUCCESS
NANNY,6,FAIL
DRUNK,3,SUCCESS
SLASH,6,FAIL
LABEL,6,FAIL
cedar,4,SUCCESS
vigor,6,FAIL
FEVER,4,SUCCESS
ENEMA,6,FAIL
queen,6,FAIL
sooty,6,FAIL
shrew,5,SUCCESS
FIEND,4,SUCCESS
touch,4,SUCCESS
SHOAL,4,SUCCESS
chaos,5,SUCCESS
after,6,FAIL
SLOSH,6,FAIL
GROOM,6,SUCCESS
speed,6,FAIL
clerk,4,SUCCESS
COURT,4,SUCCESS
limbo,4,SUCCESS
china,4,SUCCESS
TRAIN,2,SUCCESS
BINGE,5,SUCCESS
SALSA,6,FAIL
drive,4,SUCCESS
weigh,4,SUCCESS
yacht,4,SUCCESS
PUFFY,4,SUCCESS
greed,6,SUCCESS
event,4,SUCCESS
VERSO,6,FAIL
buddy,5,SUCCESS
peach,3,SUCCESS
EATER,6,FAIL
enjoy,5,SUCCESS
HUMUS,6,FAIL
WRUNG,5,SUCCESS
GRIME,5,SUCCESS
STATE,4,SUCCESS
CHUMP,4,SUCCESS
STOOP,6,FAIL
DRYER,5,SUCCESS
DALLY,6,FAIL
scarf,4,SUCCESS
slate,3,SUCCESS
MAIZE,5,SUCCESS
budge,6,SUCCESS
elite,5,SUCCESS
TROOP,4,SUCCESS
FLASK,4,SUCCESS
dwell,5,SUCCESS
LOWLY,6,FAIL
MANIA,3,SUCCESS
climb,4,SUCCESS
LABOR,3,SUCCESS
FALSE,5,SUCCESS
SULKY,3,SUCCESS
CRUMB,4,SUCCESS
BOSSY,6,SUCCESS
stash,6,FAIL
STACK,5,SUCCESS
TORSO,3,SUCCESS
slash,6,SUCCESS
SCALY,4,SUCCESS
SNEAK,3,SUCCESS
RENAL,3,SUCCESS
PATIO,3,SUCCESS
BROOD,6,SUCCESS
limit,5,SUCCESS
float,3,SUCCESS
STUNK,5,SUCCESS
PIVOT,3,SUCCESS
froth,6,SUCCESS
LAYER,6,FAIL
moral,6,SUCCESS
spike,6,SUCCESS
GROIN,2,SUCCESS
shore,4,SUCCESS
AISLE,4,SUCCESS
CHAFE,4,SUCCESS
spiny,5,SUCCESS
rouse,3,SUCCESS
sound,4,SUCCESS
randy,4,SUCCESS
STALE,4,SUCCESS
GRIPE,5,SUCCESS
CREST,3,SUCCESS
AFOUL,4,SUCCESS
FACET,4,SUCCESS
AVAIL,5,SUCCESS
wight,5,SUCCESS
KHAKI,6,SUCCESS
FILMY,4,SUCCESS
BOSOM,5,SUCCESS
error,6,FAIL
cacti,3,SUCCESS
WOMAN,6,FAIL
slush,5,SUCCESS
sewer,6,FAIL
tough,4,SUCCESS
relay,6,FAIL
swept,3,SUCCESS
champ,5,SUCCESS
FELON,5,SUCCESS
BOOZY,6,FAIL
exile,6,FAIL
filmy,6,FAIL
azure,6,FAIL
outdo,6,FAIL
wafer,6,FAIL
SNORT,3,SUCCESS
SWARM,6,FAIL
proof,3,SUCCESS
GAUZE,5,SUCCESS
SERVE,6,FAIL
FOAMY,4,SUCCESS
baste,3,SUCCESS
CRAFT,3,SUCCESS
heavy,5,SUCCESS
amity,3,SUCCESS
dwarf,4,SUCCESS
death,3,SUCCESS
MINUS,5,SUCCESS
vowel,6,SUCCESS
civil,4,SUCCESS
zesty,6,SUCCESS
FULLY,6,SUCCESS
rigor,4,SUCCESS
CLEAR,3,SUCCESS
SAUTE,6,FAIL
LODGE,6,FAIL
PHOTO,3,SUCCESS
chest,3,SUCCESS
JUROR,5,SUCCESS
UNMET,3,SUCCESS
SHEEN,3,SUCCESS
album,4,SUCCESS
UNFIT,3,SUCCESS
SPURN,4,SUCCESS
debut,4,SUCCESS
smash,6,SUCCESS
TRAIT,6,FAIL
COPSE,6,FAIL
vapor,5,SUCCESS
RELAY,6,FAIL
snarl,5,SUCCESS
manga,6,SUCCESS
spank,4,SUCCESS
METER,4,SUCCESS
TRIAL,4,SUCCESS
viral,3,SUCCESS
welch,6,FAIL
OXIDE,5,SUCCESS
frisk,3,SUCCESS
creep,5,SUCCESS
glory,4,SUCCESS
MISER,6,SUCCESS
baker,5,SUCCESS
camel,5,SUCCESS
ALOFT,4,SUCCESS
HONOR,4,SUCCESS
musty,5,SUCCESS
shush,6,FAIL
magic,4,SUCCESS
silky,5,SUCCESS
adult,4,SUCCESS
CRISP,3,SUCCESS
EXPEL,6,SUCCESS
HATCH,6,FAIL
testy,4,SUCCESS
scrub,4,SUCCESS
vixen,6,FAIL
PAPAL,6,FAIL
macaw,6,SUCCESS
TUMOR,5,SUCCESS
EAGER,4,SUCCESS
CORAL,5,SUCCESS
ROGUE,5,SUCCESS
trope,4,SUCCESS
dogma,4,SUCCESS
MAXIM,6,FAIL
WEDGE,6,SUCCESS
NOISE,3,SUCCESS
FIERY,4,SUCCESS
pulse,6,FAIL
admin,6,SUCCESS
GRACE,2,SUCCESS
alloy,5,SUCCESS
PLUME,4,SUCCESS
RAISE,2,SUCCESS
tithe,5,SUCCESS
style,4,SUCCESS
stole,4,SUCCESS
JAZZY,6,FAIL
WORST,3,SUCCESS
gooey,4,SUCCESS
truth,4,SUCCESS
scare,2,SUCCESS
SCION,4,SUCCESS
ovate,6,FAIL
EKING,6,FAIL
PRIDE,5,SUCCESS
dance,3,SUCCESS
FINER,5,SUCCESS
egret,6,FAIL
windy,4,SUCCESS
elfin,4,SUCCESS
ALLOY,6,FAIL
PLEAT,5,SUCCESS
jumbo,5,SUCCESS
EMBER,6,SUCCESS
SWATH,5,SUCCESS
lilac,6,FAIL
lumpy,4,SUCCESS
VOICE,4,SUCCESS
muddy,4,SUCCESS
wager,6,SUCCESS
WREST,4,SUCCESS
CATCH,4,SUCCESS
CARAT,5,SUCCESS
ZEBRA,5,SUCCESS
SHOOT,6,SUCCESS
SPUNK,4,SUCCESS
ELEGY,5,SUCCESS
TAWNY,4,SUCCESS
kebab,4,SUCCESS
eight,4,SUCCESS
vomit,4,SUCCESS
TRUCE,3,SUCCESS
VISOR,3,SUCCESS
field,3,SUCCESS
blare,3,SUCCESS
TONGA,5,SUCCESS
NIECE,4,SUCCESS
tapir,4,SUCCESS
SMOKY,4,SUCCESS
GAWKY,4,SUCCESS
SLEPT,3,SUCCESS
PILOT,3,SUCCESS
sleet,3,SUCCESS
tooth,6,FAIL
EQUAL,5,SUCCESS
LOUSY,5,SUCCESS
scene,5,SUCCESS
needy,5,SUCCESS
briar,5,SUCCESS
every,6,FAIL
DANDY,6,FAIL
ralph,5,SUCCESS
flesh,2,SUCCESS
spied,5,SUCCESS
sower,6,FAIL
DAILY,4,SUCCESS
FLOWN,4,SUCCESS
THEIR,5,SUCCESS
goofy,5,SUCCESS
scram,5,SUCCESS
drink,3,SUCCESS
STAIN,2,SUCCESS
TAKEN,4,SUCCESS
comfy,4,SUCCESS
noble,2,SUCCESS
dirge,2,SUCCESS
ESTER,6,FAIL
stilt,6,FAIL
bravo,4,SUCCESS
HOVER,5,SUCCESS
SPENT,6,SUCCESS
ANKLE,4,SUCCESS
BRACE,6,FAIL
LEGGY,5,SUCCESS
penne,5,SUCCESS
BLOOM,5,SUCCESS
POWER,5,SUCCESS
DONOR,4,SUCCESS
GYPSY,5,SUCCESS
pedal,4,SUCCESS
befit,6,SUCCESS
slime,4,SUCCESS
wrath,4,SUCCESS
SEWER,6,FAIL
SHOVE,4,SUCCESS
TABLE,3,SUCCESS
KRILL,6,FAIL
FROWN,5,SUCCESS
CABAL,4,SUCCESS
STAID,4,SUCCESS
PASTE,6,SUCCESS
PROBE,5,SUCCESS
pesto,5,SUCCESS
MUSHY,6,FAIL
PALSY,6,SUCCESS
JOLLY,6,FAIL
PROWL,4,SUCCESS
BLAME,4,SUCCESS
forte,4,SUCCESS
TASTE,6,FAIL
crust,3,SUCCESS
ether,6,FAIL
DAUNT,4,SUCCESS
WHINE,6,FAIL
WOMEN,5,SUCCESS
crate,2,SUCCESS
SCORN,3,SUCCESS
TREAT,5,SUCCESS
cheat,4,SUCCESS
FLICK,4,SUCCESS
ought,4,SUCCESS
STUMP,5,SUCCESS
heave,6,FAIL
STAVE,6,FAIL
notch,3,SUCCESS
EAGLE,6,FAIL
CAULK,3,SUCCESS
FLOOR,4,SUCCESS
OUTDO,6,FAIL
issue,6,SUCCESS
BILGE,6,FAIL
crepe,6,SUCCESS
bloat,3,SUCCESS
stave,6,SUCCESS
BILLY,6,SUCCESS
smirk,5,SUCCESS
EXIST,5,SUCCESS
BRIDE,6,FAIL
giddy,5,SUCCESS
tidal,4,SUCCESS
revue,5,SUCCESS
WOVEN,5,SUCCESS
assay,3,SUCCESS
unlit,4,SUCCESS
MISSY,6,FAIL
saner,3,SUCCESS
begun,3,SUCCESS
LINER,3,SUCCESS
LADEN,3,SUCCESS
agent,4,SUCCESS
quest,6,SUCCESS
wharf,4,SUCCESS
boast,4,SUCCESS
GLOVE,5,SUCCESS
SHUNT,4,SUCCESS
junta,4,SUCCESS
CRIME,3,SUCCESS
bleed,4,SUCCESS
RIPER,6,SUCCESS
plant,3,SUCCESS
BRAID,3,SUCCESS
light,5,SUCCESS
CRACK,6,FAIL
poppy,6,FAIL
woozy,6,FAIL
blood,5,SUCCESS
jerky,5,SUCCESS
HOBBY,6,FAIL
clang,5,SUCCESS
bison,4,SUCCESS
AFOOT,6,SUCCESS
GONER,3,SUCCESS
focal,3,SUCCESS
hinge,3,SUCCESS
plunk,5,SUCCESS
magma,6,FAIL
again,6,FAIL
scuba,5,SUCCESS
BREAK,4,SUCCESS
DRAWN,6,FAIL
SUAVE,6,FAIL
spare,6,SUCCESS
UNCLE,3,SUCCESS
STINT,4,SUCCESS
RUMBA,6,FAIL
WHIRL,5,SUCCESS
APRON,4,SUCCESS
PRICE,5,SUCCESS
TRACE,2,SUCCESS
IMPLY,6,FAIL
ALGAE,5,SUCCESS
staff,4,SUCCESS
MANGO,5,SUCCESS
impel,3,SUCCESS
skimp,3,SUCCESS
glaze,6,FAIL
CARGO,5,SUCCESS
shift,4,SUCCESS
corer,6,FAIL
TOWEL,3,SUCCESS
DRIER,6,SUCCESS
sober,5,SUCCESS
VALVE,6,SUCCESS
TRIBE,2,SUCCESS
BOARD,2,SUCCESS
agony,6,FAIL
began,3,SUCCESS
axion,6,FAIL
quell,6,FAIL
villa,6,SUCCESS
exact,5,SUCCESS
HOTEL,3,SUCCESS
HAPPY,4,SUCCESS
PLUCK,5,SUCCESS
LIKEN,4,SUCCESS
hunky,6,SUCCESS
token,4,SUCCESS
taper,5,SUCCESS
stark,3,SUCCESS
fifty,5,SUCCESS
outer,5,SUCCESS
grail,3,SUCCESS
BEARD,4,SUCCESS
THIEF,6,FAIL
manly,6,SUCCESS
coach,5,SUCCESS
agile,4,SUCCESS
choke,2,SUCCESS
thrum,3,SUCCESS
semen,5,SUCCESS
FREER,5,SUCCESS
inter,6,SUCCESS
banal,4,SUCCESS
medal,3,SUCCESS
THIGH,6,FAIL
unify,3,SUCCESS
QUEUE,6,SUCCESS
twist,6,FAIL
spiel,6,FAIL
DODGE,6,FAIL
ashen,5,SUCCESS
dimly,5,SUCCESS
filth,3,SUCCESS
ACRID,2,SUCCESS
sassy,6,FAIL
EVADE,6,FAIL
CRONE,2,SUCCESS
STRAY,6,FAIL
manic,5,SUCCESS
TRYST,4,SUCCESS
madam,4,SUCCESS
seedy,5,SUCCESS
dairy,4,SUCCESS
IDYLL,5,SUCCESS
NEVER,5,SUCCESS
SOUTH,4,SUCCESS
UTTER,6,FAIL
teddy,6,SUCCESS
class,6,FAIL
MODAL,4,SUCCESS
SOLAR,6,FAIL
trout,5,SUCCESS
sniff,5,SUCCESS
crude,5,SUCCESS
ELUDE,6,FAIL
MORPH,3,SUCCESS
adage,6,FAIL
given,6,SUCCESS
repay,6,SUCCESS
WRIST,5,SUCCESS
boney,5,SUCCESS
ABODE,3,SUCCESS
lapel,6,FAIL
broad,4,SUCCESS
ALTAR,2,SUCCESS
merge,5,SUCCESS
MOGUL,6,SUCCESS
fetid,4,SUCCESS
ROBIN,3,SUCCESS
loser,5,SUCCESS
avian,6,SUCCESS
AVOID,3,SUCCESS
CURVE,4,SUCCESS
clank,4,SUCCESS
DELTA,5,SUCCESS
FRIAR,6,FAIL
WOOLY,3,SUCCESS
JOIST,6,FAIL
wryly,6,FAIL
MOUNT,5,SUCCESS
LAPSE,2,SUCCESS
FARCE,6,FAIL
rouge,6,FAIL
ETHOS,3,SUCCESS
VEGAN,5,SUCCESS
BLISS,5,SUCCESS
SWINE,4,SUCCESS
SQUAT,6,FAIL
posit,5,SUCCESS
HANDY,5,SUCCESS
talon,4,SUCCESS
NINNY,6,FAIL
SLICK,3,SUCCESS
jetty,6,FAIL
pearl,2,SUCCESS
cadet,2,SUCCESS
GNASH,6,FAIL
OPIUM,3,SUCCESS
abort,3,SUCCESS
FANCY,3,SUCCESS
jolly,5,SUCCESS
pitch,4,SUCCESS
TRACT,5,SUCCESS
abhor,5,SUCCESS
creme,5,SUCCESS
bring,3,SUCCESS
lucky,4,SUCCESS
nymph,4,SUCCESS
BELLY,5,SUCCESS
BERTH,6,FAIL
THUMB,4,SUCCESS
weave,6,SUCCESS
intro,3,SUCCESS
LIVID,6,FAIL
trunk,5,SUCCESS
lupus,6,SUCCESS
llama,6,FAIL
GRAND,4,SUCCESS
trawl,6,SUCCESS
SQUAD,3,SUCCESS
REEDY,5,SUCCESS
FIRST,3,SUCCESS
IMAGE,5,SUCCESS
THINK,4,SUCCESS
GAYER,6,FAIL
guile,3,SUCCESS
FLOUR,5,SUCCESS
latte,6,FAIL
PRICK,4,SUCCESS
BANJO,6,FAIL
stunt,6,SUCCESS
petal,6,SUCCESS
HOVEL,6,SUCCESS
aware,3,SUCCESS
unity,4,SUCCESS
lease,5,SUCCESS
noose,5,SUCCESS
FOLLY,6,FAIL
WINCE,5,SUCCESS
FABLE,4,SUCCESS
stone,2,SUCCESS
under,3,SUCCESS
BESET,6,SUCCESS
KAPPA,5,SUCCESS
SHAVE,6,FAIL
gaily,4,SUCCESS
drape,6,FAIL
width,4,SUCCESS
STILT,6,FAIL
dilly,4,SUCCESS
crave,2,SUCCESS
STRAP,5,SUCCESS
NUTTY,4,SUCCESS
STANK,3,SUCCESS
IONIC,6,FAIL
WARTY,5,SUCCESS
THERE,3,SUCCESS
begin,4,SUCCESS
clung,3,SUCCESS
MOUTH,5,SUCCESS
pasty,5,SUCCESS
chirp,4,SUCCESS
cigar,5,SUCCESS
wheel,6,FAIL
betel,6,SUCCESS
AUNTY,4,SUCCESS
dally,6,FAIL
among,4,SUCCESS
quart,4,SUCCESS
MUCUS,5,SUCCESS
lemon,4,SUCCESS
DUMMY,5,SUCCESS
SASSY,6,FAIL
globe,5,SUCCESS
NASTY,6,FAIL
LURCH,5,SUCCESS
MOSSY,6,SUCCESS
OPERA,4,SUCCESS
CRUMP,4,SUCCESS
AFTER,5,SUCCESS
FLACK,4,SUCCESS
DOLLY,5,SUCCESS
horde,4,SUCCESS
QUEEN,4,SUCCESS
BREAD,2,SUCCESS
BUNCH,6,SUCCESS
snare,5,SUCCESS
easel,6,SUCCESS
GUILT,4,SUCCESS
FLOCK,5,SUCCESS
WHOSE,4,SUCCESS
midge,3,SUCCESS
weary,6,SUCCESS
EERIE,6,FAIL
shirt,3,SUCCESS
ROWER,5,SUCCESS
heart,2,SUCCESS
logic,4,SUCCESS
SADLY,3,SUCCESS
fight,4,SUCCESS
RUGBY,3,SUCCESS
omega,6,FAIL
ALIEN,4,SUCCESS
rival,3,SUCCESS
tangy,4,SUCCESS
THETA,4,SUCCESS
rainy,3,SUCCESS
mulch,6,SUCCESS
boxer,5,SUCCESS
JOINT,4,SUCCESS
UNDID,6,FAIL
BORNE,4,SUCCESS
MELEE,6,SUCCESS
SPEND,4,SUCCESS
grain,5,SUCCESS
humid,4,SUCCESS
split,5,SUCCESS
SNIPE,3,SUCCESS
corny,4,SUCCESS
AGATE,5,SUCCESS
awful,6,FAIL
skate,3,SUCCESS
utile,3,SUCCESS
CARVE,3,SUCCESS
voter,6,SUCCESS
snout,3,SUCCESS
DUNCE,4,SUCCESS
wacky,4,SUCCESS
downy,5,SUCCESS
HARRY,5,SUCCESS
SNOOP,6,SUCCESS
spell,6,SUCCESS
cress,5,SUCCESS
round,5,SUCCESS
GORGE,5,SUCCESS
seven,3,SUCCESS
rural,6,FAIL
crash,2,SUCCESS
paint,3,SUCCESS
tibia,6,FAIL
heard,4,SUCCESS
APPLY,4,SUCCESS
VINYL,5,SUCCESS
blitz,5,SUCCESS
sigma,3,SUCCESS
DYING,4,SUCCESS
SUSHI,4,SUCCESS
ninny,6,FAIL
COUGH,4,SUCCESS
whelp,5,SUCCESS
soggy,5,SUCCESS
TULLE,6,SUCCESS
total,6,SUCCESS
VIRUS,6,FAIL
ENEMY,3,SUCCESS
brown,5,SUCCESS
AXIOM,6,FAIL
shelf,4,SUCCESS
TRUST,4,SUCCESS
TRICE,4,SUCCESS
CHAFF,5,SUCCESS
swung,4,SUCCESS
flora,4,SUCCESS
CREEK,4,SUCCESS
FECAL,5,SUCCESS
GLOSS,5,SUCCESS
SATYR,3,SUCCESS
LAGER,5,SUCCESS
dully,4,SUCCESS
SIXTH,5,SUCCESS
abbot,4,SUCCESS
SWEET,6,SUCCESS
MARSH,3,SUCCESS
CURSE,4,SUCCESS
privy,6,SUCCESS
RERUN,6,FAIL
DRAPE,6,SUCCESS
fresh,6,SUCCESS
LUCID,5,SUCCESS
SHEEP,6,FAIL
BLACK,3,SUCCESS
FRIED,3,SUCCESS
rarer,6,FAIL
topic,4,SUCCESS
feral,6,FAIL
FROST,2,SUCCESS
cumin,4,SUCCESS
exult,4,SUCCESS
prize,5,SUCCESS
atone,2,SUCCESS
bagel,4,SUCCESS
FOIST,6,SUCCESS
QUART,6,FAIL
WHOOP,5,SUCCESS
SOLVE,4,SUCCESS
scour,3,SUCCESS
GLASS,6,SUCCESS
wheat,5,SUCCESS
giver,6,SUCCESS
judge,5,SUCCESS
stead,4,SUCCESS
marry,6,FAIL
URBAN,3,SUCCESS
dirty,6,FAIL
ionic,6,FAIL
BASIN,5,SUCCESS
ensue,3,SUCCESS
abate,5,SUCCESS
BATCH,4,SUCCESS
SPINE,4,SUCCESS
stake,4,SUCCESS
SWEAR,6,FAIL
WHICH,4,SUCCESS
dough,4,SUCCESS
ASSET,5,SUCCESS
SPASM,6,FAIL
PRIZE,6,FAIL
wooer,4,SUCCESS
mucky,4,SUCCESS
cobra,5,SUCCESS
grout,5,SUCCESS
flail,4,SUCCESS
BATON,6,FAIL
HUSKY,5,SUCCESS
CLASS,5,SUCCESS
idiom,5,SUCCESS
cameo,4,SUCCESS
ANGST,4,SUCCESS
humus,6,FAIL
droop,4,SUCCESS
young,4,SUCCESS
DETER,6,SUCCESS
chuck,4,SUCCESS
jaunt,6,SUCCESS
FLOAT,6,FAIL
widen,6,FAIL
START,6,FAIL
steam,6,FAIL
CATTY,4,SUCCESS
SERIF,4,SUCCESS
arena,3,SUCCESS
SHEIK,4,SUCCESS
CRAZY,6,SUCCESS
slimy,3,SUCCESS
VAUNT,6,FAIL
baggy,5,SUCCESS
askew,4,SUCCESS
bowel,4,SUCCESS
duchy,5,SUCCESS
GRIMY,4,SUCCESS
CLOCK,6,FAIL
aping,4,SUCCESS
etude,6,FAIL
filer,5,SUCCESS
TODDY,6,SUCCESS
CRASS,4,SUCCESS
gouge,6,SUCCESS
BASIL,4,SUCCESS
GOLEM,4,SUCCESS
mummy,6,FAIL
MICRO,4,SUCCESS
TUNIC,4,SUCCESS
rabbi,4,SUCCESS
snake,5,SUCCESS
ASCOT,3,SUCCESS
farce,2,SUCCESS
dizzy,6,SUCCESS
stare,2,SUCCESS
VALUE,6,FAIL
FEMUR,4,SUCCESS
WILLY,6,FAIL
tramp,4,SUCCESS
stoop,5,SUCCESS
taste,6,FAIL
naval,5,SUCCESS
FLYER,6,SUCCESS
shady,5,SUCCESS
NORTH,4,SUCCESS
welsh,4,SUCCESS
furry,5,SUCCESS
flake,4,SUCCESS
WITCH,6,FAIL
cross,5,SUCCESS
GRAZE,6,SUCCESS
mayor,6,SUCCESS
CLACK,3,SUCCESS
shock,5,SUCCESS
cable,5,SUCCESS
water,6,SUCCESS
ACTOR,4,SUCCESS
pinto,4,SUCCESS
DUMPY,5,SUCCESS
GHOUL,6,FAIL
blunt,3,SUCCESS
haunt,4,SUCCESS
leper,5,SUCCESS
pulpy,6,SUCCESS
group,4,SUCCESS
plump,5,SUCCESS
PLIED,5,SUCCESS
anime,5,SUCCESS
outgo,4,SUCCESS
OMEGA,5,SUCCESS
LATCH,4,SUCCESS
reuse,6,FAIL
RULER,4,SUCCESS
MAKER,5,SUCCESS
plank,5,SUCCESS
TREAD,4,SUCCESS
smith,3,SUCCESS
TRICK,4,SUCCESS
FELLA,4,SUCCESS
MUSKY,5,SUCCESS
stray,5,SUCCESS
GIRTH,4,SUCCESS
gloom,6,SUCCESS
reply,5,SUCCESS
stink,6,SUCCESS
HUTCH,4,SUCCESS
preen,4,SUCCESS
IGLOO,6,SUCCESS
RISER,3,SUCCESS
BULKY,4,SUCCESS
crept,5,SUCCESS
heron,3,SUCCESS
CELLO,5,SUCCESS
CACTI,6,FAIL
FRUIT,4,SUCCESS
INFER,6,FAIL
THONG,3,SUCCESS
croup,5,SUCCESS
robot,4,SUCCESS
often,4,SUCCESS
ample,5,SUCCESS
curry,6,SUCCESS
spite,4,SUCCESS
WHACK,6,FAIL
quiet,6,SUCCESS
shake,3,SUCCESS
mocha,4,SUCCESS
iliac,6,SUCCESS
slyly,4,SUCCESS
acute,6,FAIL
attic,4,SUCCESS
TEPID,3,SUCCESS
HARDY,3,SUCCESS
clown,5,SUCCESS
lingo,4,SUCCESS
piety,4,SUCCESS
STOUT,6,FAIL
sheep,5,SUCCESS
REALM,4,SUCCESS
gorge,6,FAIL
dense,6,FAIL
equip,4,SUCCESS
GECKO,5,SUCCESS
infer,4,SUCCESS
HASTE,5,SUCCESS
elude,6,FAIL
forth,3,SUCCESS
CAUSE,4,SUCCESS
purge,5,SUCCESS
bliss,6,FAIL
safer,4,SUCCESS
wispy,4,SUCCESS
BUYER,6,SUCCESS
WHITE,3,SUCCESS
paddy,4,SUCCESS
match,3,SUCCESS
OCEAN,4,SUCCESS
GUPPY,5,SUCCESS
SNUFF,5,SUCCESS
RANGE,3,SUCCESS
RETCH,4,SUCCESS
LINEN,6,SUCCESS
chase,2,SUCCESS
shook,5,SUCCESS
rusty,4,SUCCESS
twice,3,SUCCESS
SCOOP,5,SUCCESS
FANNY,6,SUCCESS
GAUDY,6,SUCCESS
spore,5,SUCCESS
ACUTE,3,SUCCESS
SPADE,5,SUCCESS
NINJA,6,FAIL
MODEL,4,SUCCESS
awash,6,FAIL
PRUNE,6,SUCCESS
DRUID,3,SUCCESS
MINER,5,SUCCESS
DIGIT,4,SUCCESS
apart,5,SUCCESS
bench,4,SUCCESS
peace,4,SUCCESS
pence,3,SUCCESS
tiara,6,FAIL
shown,4,SUCCESS
audio,5,SUCCESS
faith,4,SUCCESS
FRONT,3,SUCCESS
burly,4,SUCCESS
JEWEL,6,FAIL
whiff,4,SUCCESS
KAYAK,6,FAIL
SPLAT,3,SUCCESS
sixty,6,SUCCESS
straw,4,SUCCESS
RECUR,6,FAIL
fling,2,SUCCESS
later,4,SUCCESS
drain,4,SUCCESS
WHOLE,3,SUCCESS
diode,6,FAIL
MAGMA,5,SUCCESS
ENDOW,3,SUCCESS
SUITE,5,SUCCESS
LANCE,3,SUCCESS
spark,3,SUCCESS
yeast,5,SUCCESS
COMIC,6,SUCCESS
TUTOR,5,SUCCESS
ingot,4,SUCCESS
PRUDE,5,SUCCESS
MASON,3,SUCCESS
argue,5,SUCCESS
ABOUT,4,SUCCESS
GUILD,5,SUCCESS
duvet,4,SUCCESS
PLAIN,4,SUCCESS
savoy,6,FAIL
SHEAR,5,SUCCESS
OTTER,6,FAIL
prone,6,FAIL
SAVOR,2,SUCCESS
flunk,4,SUCCESS
dutch,4,SUCCESS
BALMY,3,SUCCESS
RETRO,5,SUCCESS
LOATH,6,FAIL
blurt,6,FAIL
rover,6,FAIL
vapid,5,SUCCESS
hurry,5,SUCCESS
SPRIG,6,FAIL
BAWDY,6,SUCCESS
pasta,4,SUCCESS
VIVID,3,SUCCESS
RENEW,6,FAIL
funny,6,FAIL
SEDAN,3,SUCCESS
denim,3,SUCCESS
ABOVE,6,FAIL
adore,2,SUCCESS
knack,6,FAIL
skull,3,SUCCESS
bless,6,FAIL
bitty,6,FAIL
PIGGY,4,SUCCESS
brand,4,SUCCESS
SWING,5,SUCCESS
belch,6,FAIL
alibi,6,SUCCESS
SHAPE,4,SUCCESS
FUGUE,4,SUCCESS
MOTTO,5,SUCCESS
JIFFY,6,FAIL
gulch,4,SUCCESS
coyly,6,FAIL
POESY,6,FAIL
INCUR,5,SUCCESS
freed,6,FAIL
ADAGE,4,SUCCESS
CHAIR,3,SUCCESS
godly,5,SUCCESS
suing,4,SUCCESS
login,5,SUCCESS
candy,4,SUCCESS
woken,6,SUCCESS
fishy,3,SUCCESS
TRIPE,3,SUCCESS
gazer,5,SUCCESS
fluff,6,SUCCESS
LOCUS,6,FAIL
SPILL,4,SUCCESS
found,4,SUCCESS
SLANT,2,SUCCESS
stoic,4,SUCCESS
gleam,4,SUCCESS
TAMER,3,SUCCESS
CLOVE,6,FAIL
STEER,4,SUCCESS
MERCY,5,SUCCESS
CLOUD,3,SUCCESS
SNAIL,4,SUCCESS
relax,5,SUCCESS
FATAL,5,SUCCESS
MAMMY,6,FAIL
chore,2,SUCCESS
SHARK,4,SUCCESS
eying,6,FAIL
HARPY,6,FAIL
moldy,6,FAIL
artsy,5,SUCCESS
LYING,6,FAIL
tabby,6,FAIL
noisy,3,SUCCESS
inept,4,SUCCESS
leaky,6,FAIL
abbey,4,SUCCESS
quark,5,SUCCESS
phone,6,SUCCESS
cried,6,SUCCESS
PLAIT,4,SUCCESS
PAUSE,4,SUCCESS
bilge,6,FAIL
slink,3,SUCCESS
