word,num_rows,is_successful
SULKY,4,SUCCESS
stash,3,SUCCESS
WAGER,5,SUCCESS
SCALY,5,SUCCESS
POSSE,5,SUCCESS
shied,6,SUCCESS
SNEAK,3,SUCCESS
PATIO,4,SUCCESS
SEIZE,5,SUCCESS
BROOD,3,SUCCESS
float,4,SUCCESS
STUNK,5,SUCCESS
froth,3,SUCCESS
moral,6,FAIL
GROIN,2,SUCCESS
belly,4,SUCCESS
AISLE,4,SUCCESS
CHAFE,4,SUCCESS
WATCH,6,SUCCESS
smell,4,SUCCESS
husky,5,SUCCESS
BLITZ,4,SUCCESS
randy,4,SUCCESS
STALE,3,SUCCESS
DITTY,6,FAIL
CREST,3,SUCCESS
ABUSE,4,SUCCESS
BRICK,3,SUCCESS
wight,6,FAIL
avail,4,SUCCESS
KHAKI,4,SUCCESS
BANAL,5,SUCCESS
EXACT,4,SUCCESS
FILMY,4,SUCCESS
DRAKE,6,SUCCESS
BOSOM,5,SUCCESS
SIGMA,6,SUCCESS
WOMAN,4,SUCCESS
SMELT,4,SUCCESS
CHANT,3,SUCCESS
TWEET,4,SUCCESS
FLARE,5,SUCCESS
tough,4,SUCCESS
DREAM,6,FAIL
swept,6,FAIL
champ,4,SUCCESS
aphid,5,SUCCESS
leach,2,SUCCESS
FELON,5,SUCCESS
BOOZY,4,SUCCESS
exile,6,SUCCESS
SILKY,3,SUCCESS
AGING,5,SUCCESS
BIGOT,4,SUCCESS
ANODE,2,SUCCESS
wince,4,SUCCESS
wafer,6,SUCCESS
SNORT,5,SUCCESS
SWARM,5,SUCCESS
proof,4,SUCCESS
GAUZE,3,SUCCESS
JOUST,4,SUCCESS
SERVE,5,SUCCESS
RATIO,3,SUCCESS
CANDY,3,SUCCESS
baste,4,SUCCESS
CRAFT,6,FAIL
dwarf,6,SUCCESS
death,5,SUCCESS
CAPER,3,SUCCESS
vowel,3,SUCCESS
zesty,6,SUCCESS
FULLY,5,SUCCESS
CLEAR,3,SUCCESS
LODGE,3,SUCCESS
NURSE,4,SUCCESS
quick,3,SUCCESS
PHOTO,5,SUCCESS
above,4,SUCCESS
rhino,3,SUCCESS
UNMET,6,FAIL
woven,6,FAIL
album,3,SUCCESS
helix,4,SUCCESS
UNFIT,5,SUCCESS
SPURN,4,SUCCESS
prick,3,SUCCESS
debut,6,SUCCESS
smash,4,SUCCESS
TRAIT,4,SUCCESS
claim,3,SUCCESS
plush,4,SUCCESS
EDIFY,5,SUCCESS
RELAY,3,SUCCESS
NADIR,3,SUCCESS
annoy,3,SUCCESS
FORTE,5,SUCCESS
spank,3,SUCCESS
OXIDE,4,SUCCESS
frisk,3,SUCCESS
creep,4,SUCCESS
glory,3,SUCCESS
baker,4,SUCCESS
camel,5,SUCCESS
ALOFT,3,SUCCESS
HONOR,4,SUCCESS
shush,4,SUCCESS
adult,5,SUCCESS
CRISP,2,SUCCESS
scrub,3,SUCCESS
macaw,4,SUCCESS
PIZZA,5,SUCCESS
TUMOR,5,SUCCESS
CLEAN,4,SUCCESS
cause,4,SUCCESS
EAGER,6,SUCCESS
CORAL,3,SUCCESS
trope,4,SUCCESS
lasso,3,SUCCESS
dogma,4,SUCCESS
WEDGE,4,SUCCESS
FIERY,5,SUCCESS
first,5,SUCCESS
admin,6,FAIL
empty,5,SUCCESS
lousy,5,SUCCESS
alloy,3,SUCCESS
RAISE,4,SUCCESS
style,4,SUCCESS
ulcer,4,SUCCESS
truth,5,SUCCESS
dross,5,SUCCESS
ovate,6,SUCCESS
EKING,5,SUCCESS
raspy,3,SUCCESS
dance,3,SUCCESS
SCENE,3,SUCCESS
EXTOL,5,SUCCESS
scorn,2,SUCCESS
cloak,3,SUCCESS
pleat,5,SUCCESS
sedan,5,SUCCESS
BEGAN,3,SUCCESS
frail,4,SUCCESS
elfin,5,SUCCESS
jumbo,4,SUCCESS
EMBER,6,SUCCESS
FERRY,6,SUCCESS
ATONE,2,SUCCESS
lilac,3,SUCCESS
lumpy,4,SUCCESS
muddy,4,SUCCESS
WREST,5,SUCCESS
CARAT,3,SUCCESS
ELEGY,5,SUCCESS
TAWNY,4,SUCCESS
kebab,4,SUCCESS
field,6,SUCCESS
NIECE,3,SUCCESS
LOGIC,4,SUCCESS
swish,4,SUCCESS
FRESH,6,FAIL
PILOT,4,SUCCESS
VOTER,3,SUCCESS
sleet,3,SUCCESS
tooth,5,SUCCESS
EQUAL,4,SUCCESS
gloat,6,SUCCESS
needy,3,SUCCESS
briar,5,SUCCESS
curio,4,SUCCESS
meter,6,FAIL
afoot,4,SUCCESS
ralph,6,SUCCESS
fanny,3,SUCCESS
flesh,3,SUCCESS
spied,5,SUCCESS
goofy,4,SUCCESS
OCCUR,4,SUCCESS
scram,3,SUCCESS
tried,5,SUCCESS
JOKER,5,SUCCESS
dirge,5,SUCCESS
ESTER,5,SUCCESS
stilt,6,SUCCESS
grape,2,SUCCESS
saucy,6,SUCCESS
third,3,SUCCESS
roach,3,SUCCESS
RELAX,4,SUCCESS
LEGGY,5,SUCCESS
penne,5,SUCCESS
ALTER,6,FAIL
WEAVE,5,SUCCESS
DONOR,3,SUCCESS
LOSER,3,SUCCESS
CRUDE,2,SUCCESS
GYPSY,4,SUCCESS
pedal,4,SUCCESS
QUIET,6,SUCCESS
SKULK,3,SUCCESS
SPIKE,6,SUCCESS
thief,3,SUCCESS
eagle,5,SUCCESS
befit,6,SUCCESS
slime,4,SUCCESS
amply,3,SUCCESS
vaunt,6,FAIL
SEWER,6,SUCCESS
SHOVE,5,SUCCESS
FROWN,4,SUCCESS
STAID,5,SUCCESS
VIOLA,5,SUCCESS
PROBE,3,SUCCESS
MUSHY,5,SUCCESS
JOLLY,6,SUCCESS
chunk,3,SUCCESS
sever,5,SUCCESS
BLAME,5,SUCCESS
BRAKE,5,SUCCESS
FILTH,3,SUCCESS
TASTE,6,SUCCESS
DAUNT,6,FAIL
avert,5,SUCCESS
TREAT,4,SUCCESS
cheat,3,SUCCESS
alpha,5,SUCCESS
ought,3,SUCCESS
STUMP,6,FAIL
forge,4,SUCCESS
caput,3,SUCCESS
MOCHA,4,SUCCESS
CAULK,5,SUCCESS
FLOOR,4,SUCCESS
OUTDO,6,FAIL
sheen,6,FAIL
issue,4,SUCCESS
FLING,6,SUCCESS
stave,4,SUCCESS
AMPLE,3,SUCCESS
savor,4,SUCCESS
fiend,4,SUCCESS
EXIST,4,SUCCESS
QUEST,5,SUCCESS
giddy,4,SUCCESS
revue,5,SUCCESS
assay,3,SUCCESS
unlit,4,SUCCESS
begun,3,SUCCESS
LINER,6,SUCCESS
LADEN,5,SUCCESS
wharf,4,SUCCESS
boast,5,SUCCESS
EQUIP,5,SUCCESS
copse,3,SUCCESS
natal,5,SUCCESS
HITCH,6,FAIL
CRACK,4,SUCCESS
poppy,5,SUCCESS
blood,3,SUCCESS
WOKEN,4,SUCCESS
jerky,4,SUCCESS
HUNKY,6,SUCCESS
GONER,6,SUCCESS
hinge,3,SUCCESS
plunk,5,SUCCESS
BREAK,2,SUCCESS
DRAWN,4,SUCCESS
CREPT,4,SUCCESS
SUAVE,5,SUCCESS
TODAY,3,SUCCESS
spare,5,SUCCESS
PAINT,6,SUCCESS
UNCLE,2,SUCCESS
STINT,6,SUCCESS
organ,6,FAIL
JUNTA,3,SUCCESS
TRACE,2,SUCCESS
IMPLY,4,SUCCESS
drove,4,SUCCESS
impel,3,SUCCESS
skimp,3,SUCCESS
trash,3,SUCCESS
CARGO,2,SUCCESS
pride,3,SUCCESS
shift,4,SUCCESS
corer,6,FAIL
local,4,SUCCESS
NYLON,5,SUCCESS
edict,4,SUCCESS
CIGAR,3,SUCCESS
BRASH,3,SUCCESS
DRIER,5,SUCCESS
VALVE,5,SUCCESS
array,3,SUCCESS
FETCH,4,SUCCESS
palsy,5,SUCCESS
TRIBE,3,SUCCESS
agony,5,SUCCESS
TOKEN,4,SUCCESS
amuse,3,SUCCESS
quell,4,SUCCESS
villa,4,SUCCESS
gripe,4,SUCCESS
mogul,6,SUCCESS
PLUCK,4,SUCCESS
leash,2,SUCCESS
party,3,SUCCESS
stark,4,SUCCESS
fifty,5,SUCCESS
CROSS,4,SUCCESS
outer,6,FAIL
grail,5,SUCCESS
manly,4,SUCCESS
coach,4,SUCCESS
hedge,6,SUCCESS
agile,3,SUCCESS
choke,3,SUCCESS
SCOUT,4,SUCCESS
PERKY,4,SUCCESS
tryst,6,SUCCESS
BLOKE,4,SUCCESS
FREER,6,SUCCESS
BRAWN,4,SUCCESS
inter,6,FAIL
groom,6,SUCCESS
NOBLE,4,SUCCESS
legal,3,SUCCESS
alien,4,SUCCESS
medal,6,FAIL
REUSE,3,SUCCESS
unify,4,SUCCESS
PLAZA,4,SUCCESS
stung,5,SUCCESS
spiel,4,SUCCESS
NYMPH,3,SUCCESS
dimly,6,FAIL
CHEST,3,SUCCESS
ACRID,3,SUCCESS
erect,3,SUCCESS
pause,2,SUCCESS
CRONE,3,SUCCESS
DRAIN,4,SUCCESS
BRING,3,SUCCESS
manic,3,SUCCESS
quota,3,SUCCESS
rotor,4,SUCCESS
madam,4,SUCCESS
seedy,3,SUCCESS
dairy,6,FAIL
TALLY,4,SUCCESS
NEVER,6,FAIL
SOUTH,5,SUCCESS
teddy,4,SUCCESS
NUDGE,3,SUCCESS
front,3,SUCCESS
class,5,SUCCESS
SOLAR,3,SUCCESS
splat,4,SUCCESS
share,4,SUCCESS
pesky,6,SUCCESS
glyph,4,SUCCESS
jazzy,5,SUCCESS
adage,5,SUCCESS
repay,5,SUCCESS
poesy,4,SUCCESS
broad,4,SUCCESS
ALTAR,4,SUCCESS
vista,4,SUCCESS
ROBIN,3,SUCCESS
CLONE,2,SUCCESS
blank,3,SUCCESS
avian,4,SUCCESS
AVOID,4,SUCCESS
BLAZE,5,SUCCESS
CURVE,3,SUCCESS
clank,3,SUCCESS
WOOLY,5,SUCCESS
facet,3,SUCCESS
STEAD,5,SUCCESS
wryly,4,SUCCESS
upper,5,SUCCESS
rouge,2,SUCCESS
SWINE,5,SUCCESS
posit,3,SUCCESS
talon,4,SUCCESS
afoul,5,SUCCESS
SHOWY,5,SUCCESS
NINNY,4,SUCCESS
mango,2,SUCCESS
pearl,4,SUCCESS
cadet,2,SUCCESS
GNASH,3,SUCCESS
OPIUM,6,SUCCESS
liver,3,SUCCESS
FANCY,3,SUCCESS
TRACT,4,SUCCESS
wrack,5,SUCCESS
abhor,4,SUCCESS
creme,4,SUCCESS
CLICK,5,SUCCESS
THUMB,3,SUCCESS
truce,3,SUCCESS
intro,3,SUCCESS
llama,6,SUCCESS
IDIOT,5,SUCCESS
trawl,4,SUCCESS
REEDY,4,SUCCESS
IMAGE,3,SUCCESS
THINK,3,SUCCESS
TEARY,5,SUCCESS
guile,5,SUCCESS
RUSTY,3,SUCCESS
FLOUR,3,SUCCESS
mount,2,SUCCESS
latte,5,SUCCESS
BANJO,3,SUCCESS
SEMEN,5,SUCCESS
petal,6,FAIL
HOVEL,4,SUCCESS
lease,2,SUCCESS
noose,4,SUCCESS
FOLLY,5,SUCCESS
ditch,4,SUCCESS
FABLE,5,SUCCESS
stone,2,SUCCESS
BESET,3,SUCCESS
KAPPA,6,SUCCESS
gaily,3,SUCCESS
catty,6,SUCCESS
force,3,SUCCESS
width,5,SUCCESS
dilly,5,SUCCESS
crave,3,SUCCESS
EPOCH,4,SUCCESS
cabal,4,SUCCESS
THERE,4,SUCCESS
clung,3,SUCCESS
MOUTH,3,SUCCESS
pasty,4,SUCCESS
world,5,SUCCESS
chirp,3,SUCCESS
stuff,5,SUCCESS
betel,6,SUCCESS
MEANT,3,SUCCESS
QUOTE,5,SUCCESS
SLEEP,5,SUCCESS
dally,5,SUCCESS
among,5,SUCCESS
quart,4,SUCCESS
power,6,FAIL
MUCUS,3,SUCCESS
lemon,2,SUCCESS
DUMMY,3,SUCCESS
trick,4,SUCCESS
SASSY,4,SUCCESS
SUPER,5,SUCCESS
globe,3,SUCCESS
LURCH,5,SUCCESS
MOSSY,4,SUCCESS
nicer,4,SUCCESS
OPERA,6,FAIL
SATIN,3,SUCCESS
FLACK,4,SUCCESS
handy,5,SUCCESS
DOLLY,6,SUCCESS
horde,5,SUCCESS
QUEEN,4,SUCCESS
inbox,4,SUCCESS
BREAD,2,SUCCESS
easel,4,SUCCESS
FLOCK,3,SUCCESS
midge,4,SUCCESS
scald,3,SUCCESS
fudge,4,SUCCESS
EERIE,4,SUCCESS
shirt,4,SUCCESS
ROWER,6,FAIL
flown,5,SUCCESS
RUGBY,6,SUCCESS
ANGLE,3,SUCCESS
omega,4,SUCCESS
mural,4,SUCCESS
ONSET,3,SUCCESS
rival,5,SUCCESS
NOMAD,4,SUCCESS
WHILE,3,SUCCESS
THETA,3,SUCCESS
boxer,6,FAIL
JOINT,5,SUCCESS
TRUNK,3,SUCCESS
sprig,5,SUCCESS
crump,4,SUCCESS
HAUTE,4,SUCCESS
grain,4,SUCCESS
brook,4,SUCCESS
humid,4,SUCCESS
split,4,SUCCESS
scent,2,SUCCESS
knead,4,SUCCESS
AGATE,4,SUCCESS
macho,4,SUCCESS
utile,5,SUCCESS
OVERT,4,SUCCESS
snack,3,SUCCESS
meaty,3,SUCCESS
SLUSH,4,SUCCESS
snout,3,SUCCESS
lefty,5,SUCCESS
DUNCE,4,SUCCESS
downy,4,SUCCESS
spell,4,SUCCESS
cress,4,SUCCESS
minus,3,SUCCESS
GORGE,4,SUCCESS
rural,3,SUCCESS
ITCHY,4,SUCCESS
crash,2,SUCCESS
tibia,4,SUCCESS
wider,6,SUCCESS
deign,4,SUCCESS
RATTY,6,SUCCESS
DYING,4,SUCCESS
refer,5,SUCCESS
SUSHI,3,SUCCESS
maybe,4,SUCCESS
CRUST,2,SUCCESS
about,3,SUCCESS
ERROR,4,SUCCESS
whelp,5,SUCCESS
soggy,4,SUCCESS
TULLE,4,SUCCESS
total,4,SUCCESS
RAVEN,2,SUCCESS
ENEMY,5,SUCCESS
ABYSS,3,SUCCESS
eaten,6,FAIL
brown,2,SUCCESS
shelf,3,SUCCESS
TRICE,3,SUCCESS
CHAFF,4,SUCCESS
FECAL,3,SUCCESS
SATYR,6,SUCCESS
PUPIL,5,SUCCESS
belie,5,SUCCESS
dully,6,SUCCESS
SIXTH,4,SUCCESS
POINT,3,SUCCESS
MARSH,4,SUCCESS
RARER,6,SUCCESS
privy,5,SUCCESS
DRAPE,4,SUCCESS
WIDOW,4,SUCCESS
LUCID,5,SUCCESS
SHEEP,5,SUCCESS
BLACK,3,SUCCESS
FRIED,5,SUCCESS
feral,5,SUCCESS
FROST,3,SUCCESS
bagel,4,SUCCESS
RAJAH,5,SUCCESS
lager,5,SUCCESS
SOLVE,4,SUCCESS
scour,4,SUCCESS
GLASS,3,SUCCESS
inlay,5,SUCCESS
wheat,4,SUCCESS
giver,4,SUCCESS
DEALT,4,SUCCESS
marry,5,SUCCESS
URBAN,4,SUCCESS
SHORT,4,SUCCESS
dirty,4,SUCCESS
slant,3,SUCCESS
SPACE,3,SUCCESS
PAPER,6,FAIL
ionic,5,SUCCESS
BASIN,4,SUCCESS
ensue,5,SUCCESS
abate,5,SUCCESS
PRONE,2,SUCCESS
SWEAR,6,FAIL
REPEL,5,SUCCESS
WHICH,4,SUCCESS
dough,5,SUCCESS
SAVVY,6,SUCCESS
ASSET,4,SUCCESS
scion,3,SUCCESS
SPASM,4,SUCCESS
PRIZE,4,SUCCESS
wooer,6,FAIL
mucky,4,SUCCESS
BASIS,6,SUCCESS
unfed,6,FAIL
cobra,3,SUCCESS
grout,3,SUCCESS
flail,4,SUCCESS
ANGST,4,SUCCESS
droop,5,SUCCESS
DETER,5,SUCCESS
START,4,SUCCESS
steam,6,SUCCESS
SMALL,3,SUCCESS
CRAZY,2,SUCCESS
gipsy,3,SUCCESS
BLEED,5,SUCCESS
baggy,3,SUCCESS
askew,4,SUCCESS
bowel,5,SUCCESS
duchy,5,SUCCESS
CLOCK,6,FAIL
waist,4,SUCCESS
VALOR,3,SUCCESS
CRASS,5,SUCCESS
BASIL,3,SUCCESS
crook,5,SUCCESS
GOLEM,6,FAIL
mummy,6,SUCCESS
MICRO,3,SUCCESS
LOOSE,3,SUCCESS
least,2,SUCCESS
rabbi,4,SUCCESS
bluff,4,SUCCESS
snake,3,SUCCESS
ZONAL,4,SUCCESS
farce,3,SUCCESS
CHASE,4,SUCCESS
stare,4,SUCCESS
VALUE,5,SUCCESS
FEMUR,6,SUCCESS
WILLY,6,FAIL
scold,4,SUCCESS
tramp,3,SUCCESS
idyll,5,SUCCESS
stoop,6,FAIL
SCUBA,4,SUCCESS
noise,3,SUCCESS
FLYER,5,SUCCESS
shady,4,SUCCESS
ethos,6,FAIL
welsh,3,SUCCESS
furry,5,SUCCESS
flake,3,SUCCESS
women,5,SUCCESS
NOISY,3,SUCCESS
APART,3,SUCCESS
shock,5,SUCCESS
ACTOR,4,SUCCESS
stall,4,SUCCESS
DUMPY,4,SUCCESS
HEATH,3,SUCCESS
lapse,2,SUCCESS
wrung,4,SUCCESS
leper,5,SUCCESS
pulpy,4,SUCCESS
CREPE,4,SUCCESS
gravy,3,SUCCESS
MAUVE,4,SUCCESS
outgo,4,SUCCESS
LATCH,4,SUCCESS
screw,2,SUCCESS
mange,5,SUCCESS
MAKER,6,SUCCESS
plank,2,SUCCESS
smith,3,SUCCESS
ABBEY,4,SUCCESS
stray,5,SUCCESS
reply,6,SUCCESS
stink,4,SUCCESS
spent,4,SUCCESS
CACTI,4,SUCCESS
FRUIT,2,SUCCESS
THONG,5,SUCCESS
warty,6,SUCCESS
MAPLE,4,SUCCESS
arise,2,SUCCESS
realm,3,SUCCESS
curry,3,SUCCESS
PURSE,3,SUCCESS
DRESS,4,SUCCESS
SAFER,4,SUCCESS
spite,2,SUCCESS
WATER,6,SUCCESS
CABLE,2,SUCCESS
shake,6,SUCCESS
iliac,5,SUCCESS
slyly,5,SUCCESS
acute,2,SUCCESS
attic,3,SUCCESS
gamer,5,SUCCESS
HARDY,4,SUCCESS
lingo,4,SUCCESS
swing,4,SUCCESS
thigh,3,SUCCESS
retch,5,SUCCESS
NAVAL,3,SUCCESS
panic,3,SUCCESS
dense,3,SUCCESS
GECKO,4,SUCCESS
infer,6,SUCCESS
slept,6,SUCCESS
elude,4,SUCCESS
JELLY,5,SUCCESS
floss,5,SUCCESS
forth,4,SUCCESS
UNITE,3,SUCCESS
bliss,3,SUCCESS
BLARE,5,SUCCESS
PANEL,6,SUCCESS
prowl,4,SUCCESS
wispy,5,SUCCESS
BEVEL,6,SUCCESS
OCEAN,3,SUCCESS
demur,4,SUCCESS
CLANG,5,SUCCESS
GUPPY,4,SUCCESS
RANGE,3,SUCCESS
SCOOP,4,SUCCESS
booth,5,SUCCESS
spine,4,SUCCESS
NINJA,3,SUCCESS
pagan,3,SUCCESS
broom,5,SUCCESS
PRUNE,3,SUCCESS
MINER,6,SUCCESS
bench,6,SUCCESS
peace,4,SUCCESS
shown,4,SUCCESS
PRANK,4,SUCCESS
LEDGE,6,SUCCESS
faith,4,SUCCESS
prove,4,SUCCESS
FINAL,5,SUCCESS
burly,5,SUCCESS
TUBER,5,SUCCESS
cloud,3,SUCCESS
straw,5,SUCCESS
later,4,SUCCESS
diode,5,SUCCESS
TWIST,4,SUCCESS
MAGMA,5,SUCCESS
ENDOW,4,SUCCESS
LANCE,4,SUCCESS
spark,3,SUCCESS
yeast,5,SUCCESS
SPINY,4,SUCCESS
reset,4,SUCCESS
COMIC,3,SUCCESS
MASON,4,SUCCESS
abode,5,SUCCESS
argue,3,SUCCESS
arrow,3,SUCCESS
duvet,5,SUCCESS
savoy,6,FAIL
SHEAR,5,SUCCESS
OTTER,5,SUCCESS
plied,3,SUCCESS
linen,5,SUCCESS
flunk,5,SUCCESS
clack,4,SUCCESS
dutch,6,SUCCESS
BALMY,4,SUCCESS
BONEY,5,SUCCESS
HELLO,4,SUCCESS
smoky,5,SUCCESS
rover,2,SUCCESS
hurry,5,SUCCESS
hence,4,SUCCESS
spurt,4,SUCCESS
pasta,3,SUCCESS
RENEW,6,FAIL
sadly,4,SUCCESS
STUNT,4,SUCCESS
SCARF,2,SUCCESS
adore,4,SUCCESS
PULSE,3,SUCCESS
knack,3,SUCCESS
CHARD,4,SUCCESS
skull,4,SUCCESS
bless,4,SUCCESS
PIGGY,5,SUCCESS
brand,3,SUCCESS
belch,4,SUCCESS
SHAPE,4,SUCCESS
video,4,SUCCESS
month,4,SUCCESS
apply,4,SUCCESS
MOTTO,4,SUCCESS
JIFFY,5,SUCCESS
gulch,4,SUCCESS
coyly,6,SUCCESS
UNDER,6,FAIL
axial,4,SUCCESS
freed,4,SUCCESS
TWEED,4,SUCCESS
stalk,3,SUCCESS
CHAIR,3,SUCCESS
AGENT,3,SUCCESS
godly,4,SUCCESS
suing,4,SUCCESS
login,6,FAIL
OPTIC,4,SUCCESS
syrup,4,SUCCESS
fluff,4,SUCCESS
SNARL,3,SUCCESS
LOCUS,3,SUCCESS
SPILL,4,SUCCESS
pivot,4,SUCCESS
stoic,4,SUCCESS
finch,3,SUCCESS
gleam,4,SUCCESS
riper,4,SUCCESS
TAMER,6,SUCCESS
abled,5,SUCCESS
sugar,2,SUCCESS
GUARD,3,SUCCESS
trust,3,SUCCESS
BEING,5,SUCCESS
SHARK,4,SUCCESS
model,4,SUCCESS
moldy,4,SUCCESS
STORY,4,SUCCESS
OWING,5,SUCCESS
WRATH,5,SUCCESS
CLOTH,3,SUCCESS
NOTCH,4,SUCCESS
plead,3,SUCCESS
inept,4,SUCCESS
leaky,4,SUCCESS
FUNNY,4,SUCCESS
quark,3,SUCCESS
OTHER,3,SUCCESS
NEIGH,4,SUCCESS
GRADE,6,SUCCESS
PLAIT,4,SUCCESS
bilge,3,SUCCESS
slink,5,SUCCESS
twixt,6,SUCCESS
DRANK,3,SUCCESS
dusky,5,SUCCESS
LUNAR,5,SUCCESS
GRAVE,5,SUCCESS
emcee,4,SUCCESS
bloom,3,SUCCESS
STEEL,4,SUCCESS
essay,5,SUCCESS
AWFUL,4,SUCCESS
pinky,6,FAIL
gourd,4,SUCCESS
horse,5,SUCCESS
ARDOR,5,SUCCESS
MADLY,4,SUCCESS
ELATE,3,SUCCESS
ABORT,4,SUCCESS
beard,2,SUCCESS
thing,3,SUCCESS
ANNUL,3,SUCCESS
EXTRA,4,SUCCESS
FILER,6,SUCCESS
goody,4,SUCCESS
SORRY,4,SUCCESS
SHRUB,3,SUCCESS
throb,5,SUCCESS
digit,4,SUCCESS
guild,5,SUCCESS
OFFER,4,SUCCESS
AGAPE,5,SUCCESS
SPELT,3,SUCCESS
cider,3,SUCCESS
dried,5,SUCCESS
riser,4,SUCCESS
ripen,4,SUCCESS
slide,2,SUCCESS
STRIP,3,SUCCESS
metal,4,SUCCESS
MUSIC,2,SUCCESS
MANOR,3,SUCCESS
PRISM,3,SUCCESS
worse,5,SUCCESS
JAUNT,6,FAIL
REBAR,5,SUCCESS
scoff,4,SUCCESS
swamp,5,SUCCESS
HEIST,3,SUCCESS
gayer,6,FAIL
psalm,3,SUCCESS
CLUCK,5,SUCCESS
worth,4,SUCCESS
CIVIL,3,SUCCESS
BATHE,5,SUCCESS
LIEGE,3,SUCCESS
SCRAP,3,SUCCESS
girly,4,SUCCESS
BYLAW,4,SUCCESS
ETHIC,6,SUCCESS
MERRY,5,SUCCESS
RADIO,4,SUCCESS
EGRET,6,FAIL
SEGUE,5,SUCCESS
DROOL,5,SUCCESS
SNARE,2,SUCCESS
spool,4,SUCCESS
CUMIN,4,SUCCESS
fetus,6,SUCCESS
TAPIR,3,SUCCESS
brace,6,FAIL
OWNER,6,FAIL
SALLY,5,SUCCESS
shirk,6,SUCCESS
SWUNG,5,SUCCESS
TATTY,6,FAIL
patsy,4,SUCCESS
THESE,4,SUCCESS
SNIFF,4,SUCCESS
CHUCK,5,SUCCESS
TENSE,4,SUCCESS
SHAME,5,SUCCESS
NICHE,3,SUCCESS
VODKA,4,SUCCESS
FUNGI,3,SUCCESS
HAUNT,4,SUCCESS
DEBIT,6,FAIL
rogue,4,SUCCESS
RUPEE,6,SUCCESS
spawn,3,SUCCESS
hussy,6,SUCCESS
joist,6,SUCCESS
TRUSS,3,SUCCESS
IDLER,5,SUCCESS
dingy,5,SUCCESS
bongo,6,FAIL
quail,5,SUCCESS
TREND,3,SUCCESS
fizzy,4,SUCCESS
ombre,4,SUCCESS
CIRCA,4,SUCCESS
DADDY,6,SUCCESS
bobby,6,SUCCESS
USAGE,4,SUCCESS
ankle,4,SUCCESS
PUDGY,6,SUCCESS
apnea,5,SUCCESS
WELCH,4,SUCCESS
SHOOK,3,SUCCESS
TAFFY,5,SUCCESS
INERT,6,FAIL
bible,4,SUCCESS
BLADE,4,SUCCESS
bunch,3,SUCCESS
since,4,SUCCESS
elide,5,SUCCESS
greet,5,SUCCESS
STUDY,3,SUCCESS
CREAM,3,SUCCESS
VAPID,4,SUCCESS
LOBBY,6,SUCCESS
SOWER,5,SUCCESS
CACAO,5,SUCCESS
drawl,4,SUCCESS
taken,4,SUCCESS
fluke,3,SUCCESS
CRICK,5,SUCCESS
SMACK,4,SUCCESS
CLING,4,SUCCESS
delta,4,SUCCESS
HEART,4,SUCCESS
kinky,6,FAIL
BOOBY,5,SUCCESS
ICING,3,SUCCESS
tepid,3,SUCCESS
dusty,5,SUCCESS
BRINE,3,SUCCESS
COULD,3,SUCCESS
PUTTY,4,SUCCESS
spoon,4,SUCCESS
FOLIO,4,SUCCESS
NOSEY,4,SUCCESS
BLEEP,5,SUCCESS
DOWRY,5,SUCCESS
foamy,3,SUCCESS
creak,6,SUCCESS
would,3,SUCCESS
reign,4,SUCCESS
gumbo,4,SUCCESS
FREAK,2,SUCCESS
triad,4,SUCCESS
morph,4,SUCCESS
CRIED,4,SUCCESS
CURLY,3,SUCCESS
where,4,SUCCESS
PITHY,5,SUCCESS
SQUIB,4,SUCCESS
SMILE,3,SUCCESS
CLOWN,3,SUCCESS
INANE,6,FAIL
croak,3,SUCCESS
aloud,5,SUCCESS
USURP,4,SUCCESS
fairy,5,SUCCESS
plain,3,SUCCESS
rinse,2,SUCCESS
COMFY,3,SUCCESS
picky,4,SUCCESS
scrum,4,SUCCESS
MURKY,4,SUCCESS
RAPID,3,SUCCESS
ADOBE,4,SUCCESS
penal,3,SUCCESS
PREEN,3,SUCCESS
angry,4,SUCCESS
haste,3,SUCCESS
PROSE,2,SUCCESS
BIRTH,6,FAIL
SALTY,6,SUCCESS
ADORN,6,SUCCESS
taint,6,SUCCESS
SMIRK,4,SUCCESS
LUNGE,2,SUCCESS
tenet,6,FAIL
friar,4,SUCCESS
media,6,FAIL
LUPUS,5,SUCCESS
clued,5,SUCCESS
crime,3,SUCCESS
quirk,4,SUCCESS
GLOOM,3,SUCCESS
CRUEL,3,SUCCESS
PINEY,4,SUCCESS
sappy,5,SUCCESS
URINE,5,SUCCESS
eject,5,SUCCESS
sight,3,SUCCESS
boule,4,SUCCESS
worst,4,SUCCESS
CUTIE,4,SUCCESS
revel,5,SUCCESS
lying,5,SUCCESS
elder,3,SUCCESS
bride,4,SUCCESS
embed,4,SUCCESS
major,4,SUCCESS
crank,2,SUCCESS
STOMP,4,SUCCESS
tasty,6,SUCCESS
erase,6,FAIL
angel,6,FAIL
polar,3,SUCCESS
lyric,4,SUCCESS
prior,6,SUCCESS
POSER,2,SUCCESS
GRIND,2,SUCCESS
FLAIR,4,SUCCESS
saint,2,SUCCESS
react,4,SUCCESS
KNOWN,3,SUCCESS
serif,6,SUCCESS
BASAL,4,SUCCESS
shard,5,SUCCESS
crown,2,SUCCESS
IRATE,5,SUCCESS
BUTCH,5,SUCCESS
NEWLY,4,SUCCESS
DEFER,4,SUCCESS
